"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-07-12";"central_south-west";"midday period";"235";"Wednesday";7
"2017-07-13";"central_south-west";"midday period";"249";"Thursday";7
"2017-07-14";"central_south-west";"midday period";"228";"Friday";7
"2017-07-17";"central_south-west";"midday period";"299";"Monday";7
"2017-07-18";"central_south-west";"midday period";"303";"Tuesday";7
"2017-07-19";"central_south-west";"midday period";"226";"Wednesday";7
"2017-07-20";"central_south-west";"midday period";"278";"Thursday";7
"2017-07-21";"central_south-west";"midday period";"293";"Friday";7
"2017-07-24";"central_south-west";"midday period";"219";"Monday";7
"2017-07-25";"central_south-west";"midday period";"206";"Tuesday";7
"2017-07-26";"central_south-west";"midday period";"195";"Wednesday";7
"2017-07-27";"central_south-west";"midday period";"197";"Thursday";7
"2017-07-28";"central_south-west";"midday period";"275";"Friday";7
"2017-07-31";"central_south-west";"midday period";"213";"Monday";7
"2017-08-01";"central_south-west";"midday period";"205";"Tuesday";8
"2017-08-02";"central_south-west";"midday period";"188";"Wednesday";8
"2017-08-03";"central_south-west";"midday period";"203";"Thursday";8
"2017-08-04";"central_south-west";"midday period";"223";"Friday";8
"2017-08-07";"central_south-west";"midday period";"198";"Monday";8
"2017-08-08";"central_south-west";"midday period";"229";"Tuesday";8
"2017-08-09";"central_south-west";"midday period";"228";"Wednesday";8
"2017-08-10";"central_south-west";"midday period";"225";"Thursday";8
"2017-08-11";"central_south-west";"midday period";"230";"Friday";8
"2017-08-14";"central_south-west";"midday period";"191";"Monday";8
"2017-08-15";"central_south-west";"midday period";NA;"Tuesday";8
"2017-08-16";"central_south-west";"midday period";"235";"Wednesday";8
"2017-08-17";"central_south-west";"midday period";"225";"Thursday";8
"2017-08-18";"central_south-west";"midday period";"226";"Friday";8
"2017-08-21";"central_south-west";"midday period";"243";"Monday";8
"2017-08-22";"central_south-west";"midday period";"235";"Tuesday";8
"2017-08-23";"central_south-west";"midday period";"238";"Wednesday";8
"2017-08-24";"central_south-west";"midday period";"249";"Thursday";8
"2017-08-25";"central_south-west";"midday period";"298";"Friday";8
"2017-08-28";"central_south-west";"midday period";"229";"Monday";8
"2017-08-29";"central_south-west";"midday period";"233";"Tuesday";8
